Date,eq_bh,eq_sys,dd_bh,dd_sys
2008-12-09,0.4799247176913426,0.8713342684621858,-0.5277777777777777,-0.1422649952611985
2008-12-10,0.4887076537013802,0.8702610314879444,-0.5191358024691358,-0.14332148179513382
2008-12-11,0.4774153074027604,0.8722733508146467,-0.5302469135802469,-0.1413405695440052
2008-12-12,0.5018820577164367,0.8726758146799872,-0.5061728395061729,-0.14094438709377943
2008-12-15,0.49372647427854455,0.873346587788888,-0.5141975308641975,-0.1402840830100699
2008-12-16,0.5200752823086574,0.8737490516542286,-0.4882716049382717,-0.13988790055984401
2008-12-17,0.5250941028858218,0.8718708869493063,-0.4833333333333334,-0.14173675199423097
2008-12-18,0.493099121706399,0.8722733508146469,-0.5148148148148148,-0.1413405695440051
2008-12-19,0.5043914680050188,0.8714684230839658,-0.5037037037037038,-0.14213293444445674
2008-12-22,0.48494353826850695,0.8698585676226039,-0.5228395061728395,-0.1437176642453596
2008-12-22,,0.8698585676226039,,-0.1437176642453596
2008-12-23,0.47051442910915936,0.8699927222443841,-0.537037037037037,-0.1435856034286177
2008-12-24,0.4761606022584693,0.8702610314879445,-0.5314814814814814,-0.1433214817951337
2008-12-26,0.47302383939774156,0.8712001138404055,-0.5345679012345679,-0.1423970560779405
2008-12-29,0.47051442910915936,0.8712001138404055,-0.537037037037037,-0.1423970560779405
2008-12-29,0.47051442910915936,0.8712001138404055,-0.537037037037037,-0.1423970560779405
2008-12-30,0.4918444165621079,0.8720031866139563,-0.5160493827160494,-0.14160651718355854
2008-12-31,0.49623588456712675,0.8716016502271808,-0.5117283950617284,-0.14200178663074958
2009-01-02,0.5194479297365119,0.8669170590481341,-0.48888888888888893,-0.14661326351464465
2009-01-05,0.5188205771643664,0.8686570500574945,-0.48950617283950626,-0.14490042924348345
2009-01-06,0.547051442910916,0.8690585864442698,-0.46172839506172836,-0.14450515979629253
2009-01-07,0.5213299874529486,0.8685232045952359,-0.48703703703703705,-0.1450321857258805
2009-01-08,0.520702634880803,0.8686570500574945,-0.4876543209876544,-0.14490042924348345
